date,city,population,population_imp,case,case_imp,death,death_imp,rate,rate_imp
1682913600.0,Rocky Hill,20115.0,0,5304.0,0,157.0,0,69.92028856669737,1
1682913600.0,Roxbury,2152.0,0,398.0,0,2.0,0,0.0,0
1682913600.0,Salem,4083.0,0,1003.0,0,7.0,0,0.0,0
1682913600.0,Salisbury,3600.0,0,692.0,0,7.0,0,59.32585356784706,1
1682913600.0,Scotland,1672.0,0,139.0,0,2.0,0,0.0,0
1682913600.0,Seymour,16437.0,0,4883.0,0,90.0,0,0.0,0
1682913600.0,Sharon,2689.0,0,413.0,0,5.0,0,59.23464195827574,1
1682913600.0,Shelton,41129.0,0,12081.0,0,237.0,0,71.33765020856578,1
1682913600.0,Sherman,3630.0,0,596.0,0,3.0,0,0.0,0
1682913600.0,Simsbury,25395.0,0,4676.0,0,39.0,0,79.70892459279634,1
1682913600.0,Somers,10784.0,0,2479.0,0,25.0,0,0.0,0
1682913600.0,South Windsor,26162.0,0,5776.0,0,79.0,0,75.62577483447956,1
1682913600.0,Southbury,19571.0,0,4569.0,0,105.0,0,71.29393941782308,1
1682913600.0,Southington,43834.0,0,11217.0,0,150.0,0,78.83122790378022,1
1682913600.0,Sprague,2859.0,0,893.0,0,6.0,0,0.0,0
1682913600.0,Stafford,11893.0,0,2071.0,0,39.0,0,0.0,0
1682913600.0,Stamford,129638.0,0,36203.0,0,408.0,0,8.4852,0
1682913600.0,Sterling,3782.0,0,874.0,0,4.0,0,58.27908536253467,1
1682913600.0,Stonington,18559.0,0,4357.0,0,70.0,0,0.0,0
1682913600.0,Stratford,51849.0,0,17055.0,0,230.0,0,9.6434,0
1682913600.0,Suffield,15814.0,0,4440.0,0,56.0,0,61.62627927763477,1
1682913600.0,Thomaston,7535.0,0,2106.0,0,19.0,0,0.0,0
1682913600.0,Thompson,9379.0,0,2015.0,0,16.0,0,0.0,0
1682913600.0,Tolland,14618.0,0,2709.0,0,28.0,0,0.0,0
1682913600.0,Torrington,34044.0,0,9782.0,0,200.0,0,70.44874079924594,1
1682913600.0,Trumbull,35673.0,0,10672.0,0,189.0,0,67.1069144029823,1
1682913600.0,Union,839.0,0,260.0,0,2.0,0,0.0,0
1682913600.0,Vernon,29359.0,0,6103.0,0,92.0,0,80.85678420345486,1
1682913600.0,Voluntown,2510.0,0,627.0,0,7.0,0,57.43966328050855,1
1682913600.0,Wallingford,44326.0,0,13324.0,0,232.0,0,69.18164372810806,1
1682913600.0,Warren,1395.0,0,179.0,0,0.0,0,0.0,0
1682913600.0,Washington,3428.0,0,633.0,0,2.0,0,0.0,0
1682913600.0,Waterbury,107568.0,0,38165.0,0,535.0,0,7.4372,0
1682913600.0,Waterford,18746.0,0,5508.0,0,92.0,0,62.223904302174475,1
1682913600.0,Watertown,21578.0,0,6014.0,0,93.0,0,0.0,0
1682913600.0,West Hartford,62965.0,0,14629.0,0,297.0,0,103.37834119346584,1
1682913600.0,West Haven,54620.0,0,16146.0,0,181.0,0,12.8158,0
1682913600.0,Westbrook,6869.0,0,1613.0,0,12.0,0,0.0,0
1682913600.0,Weston,10252.0,0,2041.0,0,8.0,0,0.0,0
1682913600.0,Westport,28491.0,0,6497.0,0,44.0,0,73.76187817091206,1
1682913600.0,Wethersfield,26008.0,0,7176.0,0,67.0,0,0.0,0
1682913600.0,Willington,5864.0,0,984.0,0,6.0,0,0.0,0
1682913600.0,Wilton,18343.0,0,4026.0,0,65.0,0,70.45059789472435,1
1682913600.0,Winchester,10604.0,0,2226.0,0,19.0,0,64.17135860696126,1
1682913600.0,Windham,24561.0,0,7940.0,0,85.0,0,57.2002668003191,1
1682913600.0,Windsor Locks,12854.0,0,3335.0,0,49.0,0,0.0,0
1682913600.0,Windsor,28733.0,0,8654.0,0,176.0,0,65.76710106795363,1
1682913600.0,Wolcott,16587.0,0,4676.0,0,65.0,0,62.08073233516707,1
1682913600.0,Woodbridge,8750.0,0,2106.0,0,51.0,0,0.0,0
1682913600.0,Woodbury,9502.0,0,1996.0,0,16.0,0,0.0,0
1682913600.0,Woodstock,7858.0,0,1605.0,0,9.0,0,0.0,0
1682913600.0,Not_available,12923.450140119458,1,3283.0,0,5.0,0,60.982747984565954,1
1682827200.0,Andover,3236.0,0,613.0,0,6.0,0,59.049764492342966,1
1682827200.0,Ansonia,18654.0,0,6061.0,0,62.0,0,56.592088508536705,1
1682827200.0,Ashford,4255.0,0,872.0,0,7.0,0,0.0,0
1682827200.0,Avon,18276.0,0,3811.0,0,88.0,0,72.99628584097186,1
1682827200.0,Barkhamsted,3606.0,0,644.0,0,10.0,0,0.0,0
1682827200.0,Beacon Falls,6222.0,0,1600.0,0,13.0,0,58.85911782786317,1
1682827200.0,Berlin,20436.0,0,5044.0,0,59.0,0,0.0,0
1682827200.0,Bethany,5548.0,0,1220.0,0,5.0,0,0.0,0
1682827200.0,Bethel,19800.0,0,4865.0,0,74.0,0,68.11730591842893,1
1682827200.0,Bethlehem,3402.0,0,713.0,0,7.0,0,58.75147847138404,1
1682827200.0,Bloomfield,21211.0,0,6119.0,0,151.0,0,23.5727,0
1682827200.0,Bolton,4884.0,0,928.0,0,7.0,0,0.0,0
1682827200.0,Bozrah,2726.0,0,739.0,0,9.0,0,0.0,0
1682827200.0,Branford,27900.0,0,7535.0,0,98.0,0,25.0896,0
1682827200.0,Bridgeport,144399.0,0,48897.0,0,485.0,0,4.8477,0
1682827200.0,Bridgewater,1635.0,0,252.0,0,1.0,0,0.0,0
1682827200.0,Bristol,59947.0,0,17343.0,0,251.0,0,8.3407,0
1682827200.0,Brookfield,16973.0,0,4407.0,0,30.0,0,63.02931389774837,1
1682827200.0,Brooklyn,8272.0,0,2429.0,0,22.0,0,57.87241554742653,1
1682827200.0,Burlington,9704.0,0,2114.0,0,10.0,0,62.56772406115042,1
1682827200.0,Canaan,1053.0,0,39.0,0,0.0,0,0.0,0
1682827200.0,Canterbury,5079.0,0,1322.0,0,5.0,0,0.0,0
1682827200.0,Canton,10254.0,0,1903.0,0,41.0,0,0.0,0
1682827200.0,Chaplin,2239.0,0,502.0,0,5.0,0,0.0,0
1682827200.0,Cheshire,28937.0,0,7883.0,0,90.0,0,67.27328670131,1
1682827200.0,Chester,4213.0,0,749.0,0,20.0,0,0.0,0
1682827200.0,Clinton,12925.0,0,3221.0,0,21.0,0,62.238736222425615,1
1682827200.0,Colchester,15809.0,0,3688.0,0,53.0,0,66.77477868784733,1
1682827200.0,Colebrook,1400.0,0,170.0,0,2.0,0,0.0,0
1682827200.0,Columbia,5379.0,0,1159.0,0,13.0,0,0.0,0
1682827200.0,Cornwall,1362.0,0,232.0,0,2.0,0,0.0,0
1682827200.0,Coventry,12407.0,0,2558.0,0,14.0,0,65.45106335204069,1
1682827200.0,Cromwell,13839.0,0,3497.0,0,72.0,0,64.85259754515042,1
1682827200.0,Danbury,84694.0,0,23480.0,0,244.0,0,84.91158952481773,1
1682827200.0,Darien,21728.0,0,4521.0,0,17.0,0,71.79337406775667,1
1682827200.0,Deep River,4443.0,0,898.0,0,3.0,0,0.0,0
1682827200.0,Derby,12339.0,0,3819.0,0,33.0,0,0.0,0
1682827200.0,Durham,7165.0,0,1750.0,0,11.0,0,0.0,0
1682827200.0,East Granby,5140.0,0,1078.0,0,5.0,0,59.81097180266185,1
1682827200.0,East Haddam,8997.0,0,1616.0,0,28.0,0,65.48080805199086,1
1682827200.0,East Hampton,12800.0,0,2806.0,0,30.0,0,0.0,0
1682827200.0,East Hartford,49872.0,0,15957.0,0,213.0,0,12.0308,0
1682827200.0,East Haven,28569.0,0,8939.0,0,114.0,0,60.24408499310396,1
1682827200.0,East Lyme,18462.0,0,4868.0,0,68.0,0,64.91164470850592,1
1682827200.0,East Windsor,11668.0,0,2657.0,0,64.0,0,65.70756627944996,1
1682827200.0,Eastford,1790.0,0,307.0,0,4.0,0,0.0,0
1682827200.0,Easton,7521.0,0,1709.0,0,7.0,0,0.0,0
1682827200.0,Ellington,16467.0,0,2778.0,0,37.0,0,0.0,0
1682827200.0,Enfield,43659.0,0,10972.0,0,99.0,0,77.58848504587662,1
1682827200.0,Essex,6668.0,0,1361.0,0,19.0,0,61.81254093689253,1
1682827200.0,Fairfield,62045.0,0,18463.0,0,266.0,0,12.8939,0
1682827200.0,Farmington,25497.0,0,5658.0,0,77.0,0,74.92659916222132,1
1682827200.0,Franklin,1920.0,0,493.0,0,2.0,0,56.862130502554265,1
1682827200.0,Glastonbury,34482.0,0,7729.0,0,131.0,0,17.4004,0
1682827200.0,Goshen,2863.0,0,565.0,0,4.0,0,58.48441252520808,1
1682827200.0,Granby,11507.0,0,2016.0,0,35.0,0,68.41243605297326,1
1682827200.0,Greenwich,62840.0,0,17329.0,0,149.0,0,12.7307,0
1682827200.0,Griswold,11534.0,0,3410.0,0,36.0,0,0.0,0
1682827200.0,Groton,38436.0,0,9714.0,0,138.0,0,77.22235517520159,1
1682827200.0,Guilford,22133.0,0,5751.0,0,54.0,0,65.86025767055925,1
1682827200.0,Haddam,8193.0,0,1711.0,0,13.0,0,0.0,0
1682827200.0,Hamden,60556.0,0,17463.0,0,252.0,0,33.0273,0
1682827200.0,Hampton,1842.0,0,525.0,0,1.0,0,0.0,0
1682827200.0,Hartford,122105.0,0,38491.0,0,444.0,0,4.0948,0
1682827200.0,Hartland,2120.0,0,303.0,0,6.0,0,0.0,0
1682827200.0,Harwinton,5420.0,0,1225.0,0,10.0,0,59.629651161108995,1
1682827200.0,Hebron,9504.0,0,1912.0,0,17.0,0,63.92071254348373,1
1682827200.0,Kent,2777.0,0,670.0,0,2.0,0,0.0,0
1682827200.0,Killingly,17336.0,0,5218.0,0,90.0,0,61.136702499257794,1
1682827200.0,Killingworth,6364.0,0,1342.0,0,12.0,0,0.0,0
1682827200.0,Lebanon,7144.0,0,1696.0,0,9.0,0,0.0,0
1682827200.0,Ledyard,14621.0,0,4049.0,0,18.0,0,0.0,0
1682827200.0,Lisbon,4220.0,0,1063.0,0,15.0,0,0.0,0
1682827200.0,Litchfield,8094.0,0,1616.0,0,14.0,0,62.824975393428694,1
1682827200.0,Lyme,2316.0,0,401.0,0,3.0,0,58.414991489545216,1
1682827200.0,Madison,18030.0,0,4396.0,0,51.0,0,0.0,0
1682827200.0,Manchester,57584.0,0,14554.0,0,208.0,0,10.4196,0
1682827200.0,Mansfield,25487.0,0,3554.0,0,36.0,0,0.0,0
1682827200.0,Marlborough,6335.0,0,1412.0,0,33.0,0,0.0,0
1682827200.0,Meriden,59395.0,0,20289.0,0,248.0,0,53.220434958673955,1
1682827200.0,Middlebury,7798.0,0,1925.0,0,25.0,0,60.56544955878503,1
1682827200.0,Middlefield,4374.0,0,870.0,0,7.0,0,0.0,0
1682827200.0,Middletown,46258.0,0,13049.0,0,199.0,0,10.8089,0
1682827200.0,Milford,54747.0,0,15410.0,0,210.0,0,75.74899770529584,1
1682827200.0,Monroe,19434.0,0,4952.0,0,27.0,0,64.32206700594067,1
1682827200.0,Montville,18508.0,0,5572.0,0,56.0,0,59.426652730560946,1
1682827200.0,Morris,2254.0,0,394.0,0,3.0,0,58.33103373940262,1
1682827200.0,Naugatuck,31108.0,0,9623.0,0,157.0,0,63.065042840639514,1
1682827200.0,New Britain,72495.0,0,23262.0,0,300.0,0,11.0352,0
1682827200.0,New Canaan,20233.0,0,4254.0,0,52.0,0,72.24479220071595,1
1682827200.0,New Fairfield,13878.0,0,2978.0,0,16.0,0,0.0,0
1682827200.0,New Hartford,6656.0,0,1319.0,0,7.0,0,0.0,0
1682827200.0,New Haven,130250.0,0,42906.0,0,320.0,0,6.9098,0
1682827200.0,New London,26858.0,0,9393.0,0,58.0,0,50.504127354633724,1
1682827200.0,New Milford,26805.0,0,6152.0,0,69.0,0,73.84411959824357,1
1682827200.0,Newington,30014.0,0,8135.0,0,156.0,0,71.17118202924422,1
1682827200.0,Newtown,27891.0,0,6317.0,0,95.0,0,76.3391976044924,1
1682827200.0,Norfolk,1630.0,0,161.0,0,2.0,0,0.0,0
1682827200.0,North Branford,14146.0,0,3824.0,0,42.0,0,0.0,0
1682827200.0,North Canaan,3251.0,0,664.0,0,21.0,0,59.485560068863975,1
1682827200.0,North Haven,23683.0,0,7349.0,0,80.0,0,59.231225963008036,1
1682827200.0,North Stonington,5196.0,0,1181.0,0,14.0,0,59.66215596143454,1
1682827200.0,Norwalk,88816.0,0,27167.0,0,298.0,0,12.3852,0
1682827200.0,Norwich,38768.0,0,12806.0,0,115.0,0,54.92417606999333,1
1682827200.0,Old Lyme,7306.0,0,1653.0,0,6.0,0,60.46073513681667,1
1682827200.0,Old Saybrook,10061.0,0,2611.0,0,73.0,0,63.03300586614787,1
1682827200.0,Orange,13926.0,0,3747.0,0,30.0,0,61.13525852862611,1
1682827200.0,Oxford,13255.0,0,3093.0,0,40.0,0,64.82041602966764,1
1682827200.0,Plainfield,15125.0,0,4421.0,0,57.0,0,60.32889749652073,1
1682827200.0,Plainville,17534.0,0,4832.0,0,74.0,0,63.474686956207904,1
1682827200.0,Plymouth,11598.0,0,2828.0,0,23.0,0,62.26137454839264,1
1682827200.0,Pomfret,4203.0,0,948.0,0,8.0,0,58.86589520557598,1
1682827200.0,Portland,9267.0,0,2013.0,0,34.0,0,63.562927140505636,1
1682827200.0,Preston,4625.0,0,1297.0,0,11.0,0,0.0,0
1682827200.0,Prospect,9702.0,0,2458.0,0,12.0,0,0.0,0
1682827200.0,Putnam,9389.0,0,2495.0,0,42.0,0,60.8280061891418,1
1682827200.0,Redding,9116.0,0,1672.0,0,23.0,0,0.0,0
1682827200.0,Ridgefield,24959.0,0,5332.0,0,78.0,0,76.12272344084434,1
1682827200.0,Rocky Hill,20115.0,0,5304.0,0,157.0,0,69.92028856669737,1
1682827200.0,Roxbury,2152.0,0,398.0,0,2.0,0,0.0,0
1682827200.0,Salem,4083.0,0,1003.0,0,7.0,0,0.0,0
1682827200.0,Salisbury,3600.0,0,692.0,0,7.0,0,59.32585356784706,1
1682827200.0,Scotland,1672.0,0,139.0,0,2.0,0,0.0,0
1682827200.0,Seymour,16437.0,0,4881.0,0,90.0,0,0.0,0
1682827200.0,Sharon,2689.0,0,413.0,0,5.0,0,59.23464195827574,1
1682827200.0,Shelton,41129.0,0,12080.0,0,237.0,0,12.1569,0
1682827200.0,Sherman,3630.0,0,596.0,0,3.0,0,0.0,0
1682827200.0,Simsbury,25395.0,0,4678.0,0,39.0,0,79.69479689826323,1
1682827200.0,Somers,10784.0,0,2479.0,0,25.0,0,0.0,0
1682827200.0,South Windsor,26162.0,0,5774.0,0,79.0,0,75.63990252901266,1
1682827200.0,Southbury,19571.0,0,4569.0,0,105.0,0,71.29393941782308,1
1682827200.0,Southington,43834.0,0,11216.0,0,150.0,0,78.83829175104677,1
1682827200.0,Sprague,2859.0,0,893.0,0,6.0,0,0.0,0
1682827200.0,Stafford,11893.0,0,2071.0,0,39.0,0,0.0,0
1682827200.0,Stamford,129638.0,0,36197.0,0,408.0,0,10.0279,0
1682827200.0,Sterling,3782.0,0,874.0,0,4.0,0,58.27908536253467,1
1682827200.0,Stonington,18559.0,0,4360.0,0,70.0,0,0.0,0
1682827200.0,Stratford,51849.0,0,17050.0,0,230.0,0,11.5721,0
1682827200.0,Suffield,15814.0,0,4439.0,0,56.0,0,61.633343124901316,1
1682827200.0,Thomaston,7535.0,0,2106.0,0,19.0,0,0.0,0
1682827200.0,Thompson,9379.0,0,2013.0,0,16.0,0,0.0,0
1682827200.0,Tolland,14618.0,0,2710.0,0,28.0,0,0.0,0
1682827200.0,Torrington,34044.0,0,9783.0,0,200.0,0,14.6869,0
1682827200.0,Trumbull,35673.0,0,10675.0,0,189.0,0,67.08572286118266,1
1682827200.0,Union,839.0,0,260.0,0,2.0,0,0.0,0
1682827200.0,Vernon,29359.0,0,6103.0,0,92.0,0,80.85678420345486,1
1682827200.0,Voluntown,2510.0,0,627.0,0,7.0,0,57.43966328050855,1
1682827200.0,Wallingford,44326.0,0,13323.0,0,232.0,0,69.18870757537461,1
1682827200.0,Warren,1395.0,0,179.0,0,0.0,0,0.0,0
1682827200.0,Washington,3428.0,0,633.0,0,2.0,0,0.0,0
1682827200.0,Waterbury,107568.0,0,38161.0,0,535.0,0,5.5779,0
1682827200.0,Waterford,18746.0,0,5509.0,0,92.0,0,62.216840454907924,1
1682827200.0,Watertown,21578.0,0,6014.0,0,93.0,0,0.0,0
1682827200.0,West Hartford,62965.0,0,14629.0,0,297.0,0,103.37834119346584,1
1682827200.0,West Haven,54620.0,0,16142.0,0,181.0,0,16.4775,0
1682827200.0,Westbrook,6869.0,0,1612.0,0,12.0,0,60.11557562690185,1
1682827200.0,Weston,10252.0,0,2042.0,0,8.0,0,0.0,0
1682827200.0,Westport,28491.0,0,6496.0,0,44.0,0,73.7689420181786,1
1682827200.0,Wethersfield,26008.0,0,7175.0,0,67.0,0,64.80107132561315,1
1682827200.0,Willington,5864.0,0,984.0,0,6.0,0,0.0,0
1682827200.0,Wilton,18343.0,0,4025.0,0,65.0,0,70.4576617419909,1
1682827200.0,Winchester,10604.0,0,2225.0,0,19.0,0,64.17842245422781,1
1682827200.0,Windham,24561.0,0,7940.0,0,85.0,0,57.2002668003191,1
1682827200.0,Windsor Locks,12854.0,0,3335.0,0,49.0,0,62.70640381805433,1
1682827200.0,Windsor,28733.0,0,8655.0,0,176.0,0,65.76003722068708,1
1682827200.0,Wolcott,16587.0,0,4677.0,0,65.0,0,62.07366848790052,1
1682827200.0,Woodbridge,8750.0,0,2106.0,0,51.0,0,0.0,0
1682827200.0,Woodbury,9502.0,0,1997.0,0,16.0,0,0.0,0
1682827200.0,Woodstock,7858.0,0,1605.0,0,9.0,0,0.0,0
1682827200.0,Not_available,12932.296977296864,1,3286.0,0,5.0,0,60.98059207972737,1
1682740800.0,Andover,3236.0,0,613.0,0,6.0,0,59.049764492342966,1
1682740800.0,Ansonia,18654.0,0,6062.0,0,62.0,0,56.58502466127016,1
1682740800.0,Ashford,4255.0,0,872.0,0,7.0,0,0.0,0
1682740800.0,Avon,18276.0,0,3812.0,0,88.0,0,72.98922199370533,1
1682740800.0,Barkhamsted,3606.0,0,644.0,0,10.0,0,0.0,0
1682740800.0,Beacon Falls,6222.0,0,1600.0,0,13.0,0,58.85911782786317,1
1682740800.0,Berlin,20436.0,0,5047.0,0,59.0,0,0.0,0
1682740800.0,Bethany,5548.0,0,1220.0,0,5.0,0,0.0,0
1682740800.0,Bethel,19800.0,0,4865.0,0,74.0,0,68.11730591842893,1
1682740800.0,Bethlehem,3402.0,0,712.0,0,7.0,0,58.75854231865058,1
1682740800.0,Bloomfield,21211.0,0,6117.0,0,151.0,0,33.0017,0
1682740800.0,Bolton,4884.0,0,928.0,0,7.0,0,0.0,0
1682740800.0,Bozrah,2726.0,0,740.0,0,9.0,0,0.0,0
1682740800.0,Branford,27900.0,0,7535.0,0,98.0,0,25.0896,0
1682740800.0,Bridgeport,144399.0,0,48889.0,0,485.0,0,4.8477,0
1682740800.0,Bridgewater,1635.0,0,252.0,0,1.0,0,0.0,0
1682740800.0,Bristol,59947.0,0,17341.0,0,251.0,0,10.0088,0
1682740800.0,Brookfield,16973.0,0,4407.0,0,30.0,0,63.02931389774837,1
1682740800.0,Brooklyn,8272.0,0,2429.0,0,22.0,0,57.87241554742653,1
1682740800.0,Burlington,9704.0,0,2114.0,0,10.0,0,62.56772406115042,1
1682740800.0,Canaan,1053.0,0,39.0,0,0.0,0,0.0,0
1682740800.0,Canterbury,5079.0,0,1322.0,0,5.0,0,0.0,0
1682740800.0,Canton,10254.0,0,1903.0,0,41.0,0,0.0,0
1682740800.0,Chaplin,2239.0,0,502.0,0,5.0,0,0.0,0
1682740800.0,Cheshire,28937.0,0,7881.0,0,90.0,0,67.2874143958431,1
1682740800.0,Chester,4213.0,0,749.0,0,20.0,0,0.0,0
1682740800.0,Clinton,12925.0,0,3220.0,0,21.0,0,62.24580006969216,1
1682740800.0,Colchester,15809.0,0,3687.0,0,53.0,0,66.78184253511387,1
1682740800.0,Colebrook,1400.0,0,170.0,0,2.0,0,0.0,0
1682740800.0,Columbia,5379.0,0,1159.0,0,13.0,0,0.0,0
1682740800.0,Cornwall,1362.0,0,232.0,0,2.0,0,0.0,0
1682740800.0,Coventry,12407.0,0,2557.0,0,14.0,0,65.45812719930724,1
1682740800.0,Cromwell,13839.0,0,3497.0,0,72.0,0,64.85259754515042,1
1682740800.0,Danbury,84694.0,0,23477.0,0,244.0,0,84.93278106661738,1
1682740800.0,Darien,21728.0,0,4519.0,0,17.0,0,71.80750176228976,1
1682740800.0,Deep River,4443.0,0,897.0,0,3.0,0,0.0,0
1682740800.0,Derby,12339.0,0,3817.0,0,33.0,0,0.0,0
1682740800.0,Durham,7165.0,0,1750.0,0,11.0,0,0.0,0
1682740800.0,East Granby,5140.0,0,1079.0,0,5.0,0,59.8039079553953,1
1682740800.0,East Haddam,8997.0,0,1616.0,0,28.0,0,0.0,0
1682740800.0,East Hampton,12800.0,0,2805.0,0,30.0,0,0.0,0
1682740800.0,East Hartford,49872.0,0,15963.0,0,213.0,0,14.0359,0
1682740800.0,East Haven,28569.0,0,8937.0,0,114.0,0,60.258212687637055,1
1682740800.0,East Lyme,18462.0,0,4867.0,0,68.0,0,64.91870855577245,1
1682740800.0,East Windsor,11668.0,0,2658.0,0,64.0,0,65.70050243218341,1
1682740800.0,Eastford,1790.0,0,307.0,0,4.0,0,0.0,0
1682740800.0,Easton,7521.0,0,1709.0,0,7.0,0,0.0,0
1682740800.0,Ellington,16467.0,0,2777.0,0,37.0,0,0.0,0
1682740800.0,Enfield,43659.0,0,10969.0,0,99.0,0,77.60967658767626,1
1682740800.0,Essex,6668.0,0,1361.0,0,19.0,0,61.81254093689253,1
1682740800.0,Fairfield,62045.0,0,18463.0,0,266.0,0,14.5056,0
1682740800.0,Farmington,25497.0,0,5656.0,0,77.0,0,74.94072685675442,1
1682740800.0,Franklin,1920.0,0,492.0,0,2.0,0,0.0,0
1682740800.0,Glastonbury,34482.0,0,7728.0,0,131.0,0,14.5003,0
1682740800.0,Goshen,2863.0,0,564.0,0,4.0,0,58.49147637247462,1
1682740800.0,Granby,11507.0,0,2018.0,0,35.0,0,68.39830835844016,1
1682740800.0,Greenwich,62840.0,0,17325.0,0,149.0,0,14.3221,0
1682740800.0,Griswold,11534.0,0,3411.0,0,36.0,0,0.0,0
1682740800.0,Groton,38436.0,0,9713.0,0,138.0,0,77.22941902246811,1
1682740800.0,Guilford,22133.0,0,5751.0,0,54.0,0,65.86025767055925,1
1682740800.0,Haddam,8193.0,0,1711.0,0,13.0,0,0.0,0
1682740800.0,Hamden,60556.0,0,17461.0,0,252.0,0,34.6786,0
1682740800.0,Hampton,1842.0,0,525.0,0,1.0,0,0.0,0
1682740800.0,Hartford,122105.0,0,38488.0,0,444.0,0,4.0948,0
1682740800.0,Hartland,2120.0,0,303.0,0,6.0,0,0.0,0
1682740800.0,Harwinton,5420.0,0,1225.0,0,10.0,0,59.629651161108995,1
1682740800.0,Hebron,9504.0,0,1914.0,0,17.0,0,63.90658484895064,1
1682740800.0,Kent,2777.0,0,670.0,0,2.0,0,0.0,0
1682740800.0,Killingly,17336.0,0,5217.0,0,90.0,0,61.14376634652434,1
1682740800.0,Killingworth,6364.0,0,1342.0,0,12.0,0,0.0,0
1682740800.0,Lebanon,7144.0,0,1695.0,0,9.0,0,0.0,0
1682740800.0,Ledyard,14621.0,0,4049.0,0,18.0,0,59.886378925614025,1
1682740800.0,Lisbon,4220.0,0,1063.0,0,15.0,0,0.0,0
1682740800.0,Litchfield,8094.0,0,1615.0,0,14.0,0,62.83203924069524,1
1682740800.0,Lyme,2316.0,0,401.0,0,3.0,0,58.414991489545216,1
1682740800.0,Madison,18030.0,0,4397.0,0,51.0,0,0.0,0
1682740800.0,Manchester,57584.0,0,14550.0,0,208.0,0,10.4196,0
1682740800.0,Mansfield,25487.0,0,3555.0,0,36.0,0,0.0,0
1682740800.0,Marlborough,6335.0,0,1412.0,0,33.0,0,0.0,0
1682740800.0,Meriden,59395.0,0,20288.0,0,248.0,0,53.227498805940506,1
1682740800.0,Middlebury,7798.0,0,1925.0,0,25.0,0,60.56544955878503,1
1682740800.0,Middlefield,4374.0,0,870.0,0,7.0,0,0.0,0
1682740800.0,Middletown,46258.0,0,13042.0,0,199.0,0,10.8089,0
1682740800.0,Milford,54747.0,0,15408.0,0,210.0,0,75.76312539982892,1
1682740800.0,Monroe,19434.0,0,4954.0,0,27.0,0,64.30793931140758,1
1682740800.0,Montville,18508.0,0,5571.0,0,56.0,0,0.0,0
1682740800.0,Morris,2254.0,0,393.0,0,3.0,0,58.338097586669164,1
1682740800.0,Naugatuck,31108.0,0,9624.0,0,157.0,0,63.05797899337296,1
1682740800.0,New Britain,72495.0,0,23261.0,0,300.0,0,11.0352,0
1682740800.0,New Canaan,20233.0,0,4254.0,0,52.0,0,72.24479220071595,1
1682740800.0,New Fairfield,13878.0,0,2978.0,0,16.0,0,0.0,0
1682740800.0,New Hartford,6656.0,0,1319.0,0,7.0,0,0.0,0
1682740800.0,New Haven,130250.0,0,42904.0,0,320.0,0,6.142,0
1682740800.0,New London,26858.0,0,9396.0,0,58.0,0,50.482935812834086,1
1682740800.0,New Milford,26805.0,0,6153.0,0,69.0,0,73.83705575097702,1
1682740800.0,Newington,30014.0,0,8136.0,0,156.0,0,71.16411818197767,1
1682740800.0,Newtown,27891.0,0,6320.0,0,95.0,0,76.31800606269276,1
1682740800.0,Norfolk,1630.0,0,161.0,0,2.0,0,0.0,0
1682740800.0,North Branford,14146.0,0,3825.0,0,42.0,0,0.0,0
1682740800.0,North Canaan,3251.0,0,663.0,0,21.0,0,0.0,0
1682740800.0,North Haven,23683.0,0,7352.0,0,80.0,0,59.2100344212084,1
1682740800.0,North Stonington,5196.0,0,1181.0,0,14.0,0,59.66215596143454,1
1682740800.0,Norwalk,88816.0,0,27168.0,0,298.0,0,12.3852,0
1682740800.0,Norwich,38768.0,0,12803.0,0,115.0,0,54.94536761179297,1
1682740800.0,Old Lyme,7306.0,0,1653.0,0,6.0,0,60.46073513681667,1
1682740800.0,Old Saybrook,10061.0,0,2611.0,0,73.0,0,63.03300586614787,1
1682740800.0,Orange,13926.0,0,3750.0,0,30.0,0,61.11406698682647,1
1682740800.0,Oxford,13255.0,0,3093.0,0,40.0,0,64.82041602966764,1
1682740800.0,Plainfield,15125.0,0,4421.0,0,57.0,0,60.32889749652073,1
1682740800.0,Plainville,17534.0,0,4830.0,0,74.0,0,63.48881465074099,1
1682740800.0,Plymouth,11598.0,0,2827.0,0,23.0,0,62.26843839565918,1
1682740800.0,Pomfret,4203.0,0,948.0,0,8.0,0,58.86589520557598,1
1682740800.0,Portland,9267.0,0,2014.0,0,34.0,0,63.55586329323909,1
1682740800.0,Preston,4625.0,0,1298.0,0,11.0,0,0.0,0
1682740800.0,Prospect,9702.0,0,2459.0,0,12.0,0,0.0,0
1682740800.0,Putnam,9389.0,0,2496.0,0,42.0,0,60.82094234187525,1
1682740800.0,Redding,9116.0,0,1672.0,0,23.0,0,0.0,0
1682740800.0,Ridgefield,24959.0,0,5333.0,0,78.0,0,76.1156595935778,1
1682740800.0,Rocky Hill,20115.0,0,5303.0,0,157.0,0,69.92735241396392,1
1682740800.0,Roxbury,2152.0,0,397.0,0,2.0,0,0.0,0
1682740800.0,Salem,4083.0,0,1003.0,0,7.0,0,0.0,0
1682740800.0,Salisbury,3600.0,0,692.0,0,7.0,0,59.32585356784706,1
1682740800.0,Scotland,1672.0,0,139.0,0,2.0,0,0.0,0
1682740800.0,Seymour,16437.0,0,4880.0,0,90.0,0,0.0,0
1682740800.0,Sharon,2689.0,0,413.0,0,5.0,0,59.23464195827574,1
